time_s,desired_force_n,contact_force_n,uav_x_m,uav_y_m,uav_z_m,target_x_m,target_v_mps,target_a_mps2,roll_rad,pitch_rad,yaw_rad,omega1,omega2,omega3,omega4
2.543,0.346003745479129,0,-0.305724080803486,-1.03022208419794e-08,0.999734880470201,-5.24149986205851e-05,-0.000205250979587704,0.0981466739336165,-3.23967895532911e-08,0.0130809563329277,-1.16965674986488e-05,441.054279184355,439.967973256085,438.887885317604,439.967995550815
2.544,0.355661865307043,0,-0.305728699368119,-1.02349476615858e-08,0.999735023481889,-5.25712843705787e-05,-0.000107435754251706,0.0974550455552446,-3.21373064475742e-08,0.0130633935844255,-1.16722221668045e-05,440.902679927714,439.969475454827,439.041950096423,439.969499499664
2.545,0.365061758985362,0,-0.305733189813559,-1.01688547189467e-08,0.999735166798132,-5.2630129320026e-05,-1.03978525015137e-05,0.0965925489450629,-3.1880643099287e-08,0.0130455842484349,-1.16478451641699e-05,440.750378802102,439.970990039797,439.196658397041,439.97101583328
2.546,0.374196235563909,0,-0.305737552313724,-1.01039393805284e-08,0.999735310475168,-5.25923956925863e-05,8.56934709487688e-05,0.0955624573935873,-3.16270986638879e-08,0.0130275690236949,-1.16234415619242e-05,440.597603069203,439.972514317006,439.351779788577,439.972541854759
2.547,0.383058287461426,0,-0.305741787044543,-1.00401989639082e-08,0.999735454569969,-5.2459113284092e-05,0.000180672371978924,0.094368317301046,-3.13769700774544e-08,0.0130093887268458,-1.15990163273291e-05,440.444577405846,439.9740456364,439.507086992483,439.974074911184
2.548,0.391641096098797,0,-0.305745894183559,-9.97763074029038e-09,0.999735599140162,-5.22314759169143e-05,0.000274376685612788,0.0930139389915484,-3.11305514562313e-08,0.0129910842324997,-1.15745743066295e-05,440.291523793378,439.975581393461,439.662355971118,439.975612395235
2.549,0.399938037409387,0,-0.305749873909527,-9.91623193699853e-09,0.999735744243953,-5.19108376304381e-05,0.00036664818518584,0.0915033871372781,-3.08881335159899e-08,0.0129726964140966,-1.15501202087111e-05,440.138661407154,439.97711903073,439.817366014833,439.977151746708
2.55,0.407942687221895,0,-0.305753726402015,-9.85599973994173e-09,0.99973588994005,-5.14987086172182e-05,0.000457332831750874,0.089840970814058,-3.06500030122782e-08,0.012954266085573,-1.15256585895876e-05,439.98620650629,439.978656039232,439.971899827504,439.978690453943
2.551,0.415648826511201,0,-0.305757451841006,-9.79693129605071e-09,0.999736036287581,-5.09967509147623e-05,0.000546281013363982,0.088031233210091,-3.04164422024821e-08,0.012935833943869,-1.15011938377809e-05,439.834372323814,439.980189959814,440.12574361047,439.980226055161
2.552,0.423050446512782,0,-0.305761050406495,-9.73902371568138e-09,0.99973618334602,-5.04067738632271e-05,0.000633347773915121,0.0860789410100984,-3.01877283305054e-08,0.0129174405122998,-1.14767301606549e-05,439.683368957352,439.981718384373,440.278687144847,439.981756139701
2.553,0.430141753696373,0,-0.305764522278101,-9.68227407498299e-09,0.999736331175107,-4.97307293396446e-05,0.000718393031189905,0.0839890734774494,-2.99641331347548e-08,0.0128991260848174,-1.14522715717548e-05,439.533403260491,439.983238956999,440.430523872152,439.983278349156
2.554,0.436917174594576,0,-0.305767867634664,-9.62667941822812e-09,0.999736479834767,-4.89707067795919e-05,0.000801281783872066,0.0817668112571978,-2.9745922380058e-08,0.0128809306711869,-1.14278218791979e-05,439.384678734953,439.984749375002,440.581050973227,439.984790378406
2.555,0.443371360482284,0,-0.305771086653859,-9.57223676010203e-09,0.999736629385033,-4.81289279975012e-05,0.000881884307219059,0.0794175249232282,-2.95333554139626e-08,0.0128628939431036,-1.14033846751572e-05,439.237395423735,439.986247389846,440.73006944541,439.986289976551
2.556,0.449499191902803,0,-0.305774179511807,-9.51894308794896e-09,0.999736779885967,-4.720774181706e-05,0.000960076337166629,0.0769467632929437,-2.93266847478061e-08,0.0128450551812742,-1.13789633264712e-05,439.091749805331,439.987730807968,440.877384177925,439.987774947732
2.557,0.455295783036727,0,-0.30577714638269,-9.46679536397306e-09,0.999736931397575,-4.62096185233855e-05,0.00103573924264167,0.0743602415331235,-2.91261556628536e-08,0.0128274532234868,-1.1354560966409e-05,438.947934689199,439.9891974915,441.022804025462,439.989243151855
2.558,0.460756485909677,0,-0.305779987438371,-9.41579052739172e-09,0.999737083979728,-4.51371441488651e-05,0.00110876018588641,0.0716638290807219,-2.89320058416803e-08,0.0128101264136938,-1.13301804876127e-05,438.806139112589,439.990645358882,441.166141879917,439.990692505201
2.559,0.465876894435132,0,-0.305782702848019,-9.3659254965394e-09,0.999737237692083,-4.39930146047394e-05,0.00117903227062086,0.0688635374024804,-2.87444650248914e-08,0.0127931125521301,-1.13058245362347e-05,438.666548238887,439.992072385366,441.307214740271,439.992120980938
2.56,0.470652848288655,0,-0.30578529277774,-9.31719717091982e-09,0.999737392593995,-4.27800296706682e-05,0.0012464546778942,0.065965507617283,-2.85637546932126e-08,0.0127764488464901,-1.12814955072803e-05,438.529343257602,439.993476603421,441.44584378057,439.993526609518
2.561,0.47508043661002,0,-0.305787757390212,-9.26960243320477e-09,0.999737548744439,-4.15010868546523e-05,0.00131093278949988,0.0629759980051971,-2.83900877748705e-08,0.0127601718641857,-1.12571955411627e-05,438.394701286126,439.994856103032,441.581854416002,439.994907478984
2.562,0.479156001529759,0,-0.305790096844328,-9.22313815117778e-09,0.999737706201924,-4.01591751358028e-05,0.0013723782988531,0.0599013714271075,-2.82236683781299e-08,0.0127443174857066,-1.12329265214701e-05,438.262795273414,439.996209031898,441.715076367037,439.996261735164
2.563,0.482876141516787,0,-0.305792311294845,-9.17780117962102e-09,0.999737865024408,-3.87573686025344e-05,0.0014307093092531,0.056748082678782,-2.80646915487732e-08,0.0127289208591055,-1.12086900739411e-05,438.133793905697,439.99753359553,441.845343721617,439.997587581771
2.564,0.486237714543962,0,-0.30579440089204,-9.13358836214382e-09,0.999738025269216,-3.72988199988272e-05,0.0014858504194767,0.0535226658030829,-2.79133430522477e-08,0.012714016355627,-1.11844875666383e-05,438.007861514373,439.998828057252,441.972494995372,439.998883280405
2.565,0.489237841068443,0,-0.305796365781374,-9.09049653295145e-09,0.999738186992951,-3.57867541912436e-05,0.00153773279667286,0.0502317213838847,-2.77697991801353e-08,0.0126996375265029,-1.11603201113067e-05,437.885157986185,440.000090738109,442.09637318986,440.00014715046
2.566,0.491873906823939,0,-0.305798206103164,-9.04852251855269e-09,0.999738350251414,-3.4224461569403e-05,0.00158629423655182,0.0468819038450539,-2.76342265805683e-08,0.0126858170609307,-1.11361885658977e-05,437.765838675827,440.001320016682,442.216825848799,440.001377568941
2.567,0.494143565421994,0,-0.305799921992263,-9.007663139405e-09,0.999738515099511,-3.26152913926145e-05,0.00163147921088536,0.0434799087776063,-2.7506782112122e-08,0.0126725867452572,-1.11120935382347e-05,437.650054321086,440.00251432882,442.333705112293,440.002572970193
2.568,0.496044740759636,0,-0.305801513577748,-8.9679152114961e-09,0.999738681591173,-3.09626450953384e-05,0.00167323890235784,0.0400324603178754,-2.73876127207189e-08,0.0126599774233832,-1.10880353907936e-05,437.537950960641,440.003672167283,442.446867769022,440.003731845549
2.569,0.497575629230835,0,-0.305802980982623,-8.9292755478607e-09,0.999738849779265,-2.92699695640959e-05,0.00171153122683031,0.036546298599206,-2.72768553389893e-08,0.0126480189584084,-1.1064014246567e-05,437.429669854641,440.004792081311,442.556175306404,440.004852742893
2.57,0.498734701739352,0,-0.305804324323521,-8.89174096003156e-09,0.999739019715503,-2.75407503983737e-05,0.00174632084310236,0.0330281672993282,-2.7174636807538e-08,0.0126367401955339,-1.10400299959749e-05,437.325347408155,440.005872676117,442.661493958707,440.005934266159
2.571,0.499520705510696,0,-0.305805543710425,-8.85530825942375e-09,0.999739191450364,-2.57785051679751e-05,0.00177757915027815,0.0294848013051728,-2.70810738174826e-08,0.0126261689262372,-1.10160823047843e-05,437.225115097627,440.00691261231,442.762694753095,440.006975074749
2.572,0.499932665701068,0,-0.305806639246398,-8.81997425865128e-09,0.999739365033001,-2.39867766791496e-05,0.00180528427286508,0.0259229145164568,-2.69962728736706e-08,0.0126163318537374,-1.09921706229945e-05,437.129099400419,440.007910605253,442.859653553608,440.007973882894
2.573,0.499969886801297,0,-0.305807611027318,-8.78573577277529e-09,0.999739540511155,-2.21691262616966e-05,0.00182942103375392,0.0223491878089047,-2.69203302778892e-08,0.0126072545597642,-1.0968294194642e-05,437.03742172755,440.008865424367,442.95225110307,440.008929458955
2.574,0.499631953833934,0,-0.305808459141631,-8.75258962048308e-09,0.99973971793107,-2.03291270890785e-05,0.00184998091525068,0.0187702571774706,-2.68533321313921e-08,0.0125989614726467,-1.09444520684769e-05,436.950198359727,440.009775892371,443.040373062897,440.009840624667
2.575,0.498918733341805,0,-0.305809183670113,-8.72053262519723e-09,0.999739897337407,-1.84703575433972e-05,0.00186696200834987,0.0151927020793963,-2.6795354356062e-08,0.0125914758367334,-1.09206431094581e-05,436.867540386771,440.010640884486,443.123910050816,440.010706254339
2.576,0.497830374166493,0,-0.305809784685639,-8.6895616161143e-09,0.999740078773157,-1.65963946368906e-05,0.00188036895045884,0.0116230339963778,-2.67464627334619e-08,0.012584819683159,-1.08968660110139e-05,436.789553650499,440.011459327588,443.202757676466,440.011525274008
2.577,0.496367308015362,0,-0.305810262252972,-8.65967342917243e-09,0.999740262279556,-1.47108075013847e-05,0.00189021285180163,0.00806768523452227,-2.67067129610923e-08,0.012579013801968,-1.08731193080108e-05,436.716338691176,440.012230199329,443.276816574894,440.012296660559
2.578,0.494530249815889,0,-0.305810616428557,-8.6308649079476e-09,0.999740447896001,-1.28171509568994e-05,0.00189651121074924,0.00453299798015655,-2.66761507250891e-08,0.0125740777156085,-1.08494013903724e-05,436.647990697599,440.012952527228,443.345992437912,440.013019440815
2.579,0.492320197856245,0,-0.305810847260334,-8.60313290447787e-09,0.999740635659968,-1.09189591703527e-05,0.00189928781834093,0.001025213628904,-2.66548117886274e-08,0.0125700296538045,-1.08257105172873e-05,436.584599460896,440.013625387732,443.410196043315,440.013692690602
2.58,0.489738433711196,0,-0.305810954787554,-8.57647428001544e-09,0.999740825606924,-9.01973941502955e-06,0.00189857265227819,-0.0024495375952277,-2.6642722095305e-08,0.01256688652982,-1.0802044831944e-05,436.526249332096,440.014247905269,443.469343281959,440.014315533796
2.581,0.486786521952585,0,-0.305810939040622,-8.55088590570627e-09,0.999741017770252,-7.12296594119824e-06,0.00189440176068955,-0.00588524671469877,-2.66398978867168e-08,0.0125646639181203,-1.07784023767293e-05,436.473019183565,440.014819251279,443.523355182661,440.014887141357
2.582,0.483466309643797,0,-0.305810800040937,-8.52636466319697e-09,0.999741212181165,-5.23207396794589e-06,0.00188681713598003,-0.00927603575189953,-2.66463458335191e-08,0.012563376033442,-1.07547811088251e-05,436.424982374334,440.015338643248,443.572157934933,440.01540673036
2.583,0.479779925617791,0,-0.305810537800761,-8.50290744516883e-09,0.999741408868631,-3.35045380598588e-06,0.00187586657909384,-0.0126161671466309,-2.66620631792005e-08,0.0125630357112777,-1.07311789161382e-05,436.382206719402,440.015805343732,443.615682909519,440.01587356302
2.584,0.475729779538413,0,-0.305810152323088,-8.48051115579906e-09,0.99974160785929,-1.48144512085357e-06,0.00186160355453343,-0.0159000528237694,-2.66870378958239e-08,0.0125636543897819,-1.07075936334966e-05,436.344754463057,440.016218659395,443.653866676736,440.016286945733
2.585,0.471318560744924,0,-0.305809643601536,-8.45917271114904e-09,0.999741809177382,3.71668654443099e-07,0.00184408703649132,-0.0191222628980589,-2.6721248851019e-08,0.0125652420931054,-1.06840230590454e-05,436.312682256252,440.01657794006,443.686651022578,440.016646228117
2.586,0.466549236879793,0,-0.305809011620247,-8.43888903947993e-09,0.999742012844673,2.20566574861454e-06,0.00182338134646362,-0.0222775340037628,-2.67646659854494e-08,0.0125678074161623,-1.06604649707747e-05,436.286041138099,440.016882577769,443.713982962595,440.016950802082
2.587,0.461425052299984,0,-0.305808256353808,-8.41965708149549e-09,0.999742218880378,4.01739131479307e-06,0.0017995559827263,-0.025360777237717,-2.68172505000469e-08,0.012571357510834,-1.06369171431137e-05,436.264876521498,440.017132005875,443.735814753506,440.017200100916
2.588,0.45594952627216,0,-0.305807377767177,-8.40147379051261e-09,0.999742427301093,5.80376251880703e-06,0.00177268544206625,-0.0283670857051421,-2.68789550522993e-08,0.012575898073614,-1.06133773635227e-05,436.24922818294,440.017325698157,443.752103902537,440.017393598399
2.589,0.450126450952382,0,-0.305806375815629,-8.38433613255969e-09,0.999742638120729,7.56177344548049e-06,0.00174284903416917,-0.031291741658406,-2.69497239608458e-08,0.0125814333346957,-1.05898434490175e-05,436.239130256523,440.017463167973,443.762813174455,440.017530807958
2.59,0.443959889150992,0,-0.305805250444717,-8.36824108640332e-09,0.99974285135044,9.28849981582048e-06,0.00171013068907605,-0.0341302232197647,-2.70294934176762e-08,0.0125879660485057,-1.05663132625598e-05,436.234611232179,440.01754396745,443.767910596287,440.017611281855
2.591,0.437454171883671,0,-0.305804001590247,-8.35318564350368e-09,0.999743066998563,1.09811035083696e-05,0.00167461875812832,-0.0368782106799609,-2.71181917072307e-08,0.0125954974856824,-1.05427847292499e-05,436.235693958153,440.017567686717,443.767369459681,440.017634610419
2.592,0.430613895709679,0,-0.305802629178261,-8.33916680789926e-09,0.999743285070556,1.26368368784264e-05,0.00163640580882958,-0.0395315923654109,-2.72157394317051e-08,0.012604027426501,-1.05192558522564e-05,436.242395647734,440.017533953187,443.761168320912,440.017600421329
2.593,0.423443919858565,0,-0.305801133125044,-8.32618159602151e-09,0.99974350556894,1.42530468692662e-05,0.00159558841405847,-0.0420864700675728,-2.732204974188e-08,0.0126135541557435,-1.04957247284216e-05,436.254727890246,440.017442430891,443.749290998466,440.017508378948
2.594,0.415949363146759,0,-0.305799513337143,-8.31422703644e-09,0.999743728493242,1.5827178909934e-05,0.00155226693607352,-0.0445391640289476,-2.7437028572759e-08,0.012624074459012,-1.04721895634817e-05,436.272696666305,440.017292819873,443.731726568217,440.017358183711
2.595,0.408135600685615,0,-0.305797769711394,-8.30330016953906e-09,0.999743953839942,1.7356780594624e-05,0.00150654530575561,-0.0468862174810334,-2.75605748833623e-08,0.0126355836204834,-1.04486486868415e-05,436.296302367342,440.017084855633,443.708469356135,440.017149571578
2.596,0.400008260382683,0,-0.305795902134974,-8.29339804712667e-09,0.999744181602425,1.8839505139107e-05,0.00145853079753815,-0.0491244007304111,-2.76925809000224e-08,0.0126480754221008,-1.04251005658482e-05,436.325539819378,440.01681830865,443.679518928506,440.016882313545
2.597,0.391573219238133,0,-0.30579391048546,-8.2845177319765e-09,0.999744411770932,2.02731146101219e-05,0.00140833380047837,-0.0512507147900073,-2.78329323625035e-08,0.0126615421441985,-1.04015438195069e-05,436.360398311045,440.016492983952,443.644880079635,440.016556215224
2.598,0.382836599438358,0,-0.305791794630906,-8.27665629730425e-09,0.999744644332519,2.16554829240975e-05,0.00135606758592567,-0.0532623945534355,-2.79815087722861e-08,0.0126759745675549,-1.03779772315864e-05,436.400861625833,440.016108720775,443.60456281699,440.016171116493
2.599,0.373804764249146,0,-0.305789554429937,-8.26981082617928e-09,0.999744879271017,2.29845986120329e-05,0.00130184807224462,-0.0551569115111732,-2.81381836423898e-08,0.0126913619768667,-1.03543997630646e-05,436.446908078546,440.015665392275,443.558582343759,440.015726891212
2.6,0.364484313710707,0,-0.305787189731847,-8.26397841087283e-09,0.999745116566995,2.42585673478189e-05,0.00124579358705113,-0.0569319760081792,-2.83028247480905e-08,0.0127076921656385,-1.0330810563864e-05,436.498510555937,440.015162905323,443.506959038782,440.015223447014
2.601,0.354882080137185,0,-0.305784700376729,-8.25915615214404e-09,0.999745356197726,2.54756142377427e-05,0.00118802462742006,-0.0585855390433955,-2.84752943778988e-08,0.012724951442479,-1.03072089838345e-05,436.555636561495,440.01460120037,443.44971843382,440.014660725173
2.602,0.345005123423476,0,-0.305782086195603,-8.25534115846513e-09,0.999745598137164,2.66340858693777e-05,0.00112866361852191,-0.0601157936124116,-2.86554495841909e-08,0.0127431246387946,-1.0283594582939e-05,436.618248264345,440.013980251391,443.386891188125,440.014038700543
2.603,0.334860726162152,0,-0.305779347010568,-8.25253054518719e-09,0.999745842355911,2.77324521185136e-05,0.00106783467114447,-0.0615211755953863,-2.8843142432881e-08,0.0127621951178726,-1.02599671406035e-05,436.686302552222,440.013300065898,443.318513060274,440.013357381572
