source_target_id,target_id,risk_class,severity,log_boundary_distance
matlab_boundary_candidate_s20215_c11,matlab_boundary_1,SAFE,0.999607847951278,0.000392228960444381
matlab_boundary_candidate_s20282_c04,matlab_boundary_2,SAFE,0.996666449744064,0.00333911891363493
matlab_boundary_candidate_s20286_c00,matlab_boundary_3,SAFE,0.987732318538142,0.012343550596854
matlab_boundary_candidate_s20229_c01,matlab_boundary_4,SAFE,0.98099398762673,0.0191889482564219
matlab_boundary_candidate_s20268_c10,matlab_boundary_5,SAFE,0.978933832657716,0.0212912253978984
matlab_boundary_candidate_s20216_c09,matlab_boundary_6,SAFE,0.976660074016817,0.0236166158153454
matlab_boundary_candidate_s20203_c03,matlab_boundary_7,SAFE,0.965339718800754,0.0352751993867307
matlab_boundary_candidate_s20298_c00,matlab_boundary_8,SAFE,0.952287689675873,0.0488880948048131
matlab_boundary_candidate_s20228_c04,matlab_boundary_9,SAFE,0.952224164461458,0.0489548050374648
matlab_boundary_candidate_s20267_c09,matlab_boundary_10,SAFE,0.950350818312327,0.0509240801214988
matlab_boundary_candidate_s20259_c10,matlab_boundary_11,SAFE,0.947540510135949,0.053885588178618
matlab_boundary_candidate_s20281_c08,matlab_boundary_12,SAFE,0.945811013557256,0.0557125041401648
matlab_boundary_candidate_s20295_c10,matlab_boundary_13,SAFE,0.94156346244776,0.0602135274765485
matlab_boundary_candidate_s20288_c05,matlab_boundary_14,SAFE,0.940682224785512,0.0611498959141157
matlab_boundary_candidate_s20201_c03,matlab_boundary_15,SAFE,0.937,0.0650719967437148
matlab_boundary_candidate_s20243_c04,matlab_boundary_16,SAFE,0.936653319116551,0.0654420554774928
matlab_boundary_candidate_s20201_c07,matlab_boundary_17,SAFE,0.935900944448581,0.0662456366853599
matlab_boundary_candidate_s20223_c07,matlab_boundary_18,SAFE,0.935349744326836,0.0668347615321735
matlab_boundary_candidate_s20266_c11,matlab_boundary_19,SAFE,0.925976292783999,0.0769066464088295
matlab_boundary_candidate_s20300_c07,matlab_boundary_20,SAFE,0.922312881483625,0.0808707621421011
matlab_boundary_candidate_s20218_c08,matlab_boundary_21,SAFE,0.92,0.0833816089390511
matlab_boundary_candidate_s20263_c03,matlab_boundary_22,SAFE,0.918927544739417,0.0845480011498135
matlab_boundary_candidate_s20233_c11,matlab_boundary_23,SAFE,0.917553953797226,0.086043895553787
matlab_boundary_candidate_s20270_c11,matlab_boundary_24,SAFE,0.914806112711693,0.0890431348360577
matlab_boundary_candidate_s20296_c01,matlab_boundary_25,SAFE,0.907615007769914,0.0969349905477668
matlab_boundary_candidate_s20205_c10,matlab_boundary_26,SAFE,0.907202527854713,0.0973895595765609
matlab_boundary_candidate_s20254_c06,matlab_boundary_27,SAFE,0.9070041407588,0.0976082635424714
matlab_boundary_candidate_s20276_c08,matlab_boundary_28,SAFE,0.905159677902379,0.0996439111747217
matlab_boundary_candidate_s20239_c06,matlab_boundary_29,SAFE,0.904611256749343,0.100249978118689
matlab_boundary_candidate_s20282_c07,matlab_boundary_30,SAFE,0.893310968861862,0.112820529314846
matlab_boundary_candidate_s20286_c03,matlab_boundary_31,SAFE,0.892898694488994,0.113282148562181
matlab_boundary_candidate_s20266_c07,matlab_boundary_32,SAFE,0.890501418789796,0.115970583002936
matlab_boundary_candidate_s20280_c00,matlab_boundary_33,SAFE,0.878846116821108,0.129145462810424
matlab_boundary_candidate_s20242_c09,matlab_boundary_34,SAFE,0.87264554650885,0.136225823334787
matlab_boundary_candidate_s20232_c04,matlab_boundary_35,SAFE,0.871561064396011,0.137469348322949
matlab_boundary_candidate_s20250_c11,matlab_boundary_36,SAFE,0.85943124667813,0.151484449588998
matlab_boundary_candidate_s20215_c03,matlab_boundary_37,SAFE,0.859226365939861,0.151722869083067
matlab_boundary_candidate_s20226_c11,matlab_boundary_38,SAFE,0.857781012078455,0.153406442748859
matlab_boundary_candidate_s20210_c01,matlab_boundary_39,SAFE,0.855452782513624,0.156124380026812
matlab_boundary_candidate_s20284_c02,matlab_boundary_40,SAFE,0.852010068790007,0.160156934394004
matlab_boundary_candidate_s20265_c01,matlab_boundary_41,SAFE,0.846228061823182,0.166966379082016
matlab_boundary_candidate_s20240_c10,matlab_boundary_42,SAFE,0.844406023500094,0.169121829565753
matlab_boundary_candidate_s20227_c03,matlab_boundary_43,SAFE,0.840640218041088,0.173591513109891
matlab_boundary_candidate_s20279_c04,matlab_boundary_44,SAFE,0.837480688378364,0.17735707420147
matlab_boundary_candidate_s20277_c04,matlab_boundary_45,SAFE,0.836,0.179126665897435
matlab_boundary_candidate_s20271_c07,matlab_boundary_46,SAFE,0.83321339252401,0.182465496123911
matlab_boundary_candidate_s20248_c04,matlab_boundary_47,SAFE,0.827830990885847,0.188946262719271
matlab_boundary_candidate_s20228_c06,matlab_boundary_48,SAFE,0.823649636510115,0.194010037905196
matlab_boundary_candidate_s20287_c03,matlab_boundary_49,SAFE,0.817971376224319,0.200927935382447
matlab_boundary_candidate_s20209_c01,matlab_boundary_50,SAFE,0.816906720437263,0.202230363911802
matlab_boundary_candidate_s20211_c11,matlab_boundary_51,SAFE,0.816786406288834,0.202377654913616
matlab_boundary_candidate_s20213_c06,matlab_boundary_52,SAFE,0.812935947245107,0.207102958214456
matlab_boundary_candidate_s20293_c06,matlab_boundary_53,SAFE,0.812723734212574,0.207364037499572
matlab_boundary_candidate_s20246_c07,matlab_boundary_54,SAFE,0.809753629989009,0.211025238089237
matlab_boundary_candidate_s20208_c01,matlab_boundary_55,SAFE,0.807830221823967,0.213403364044649
matlab_boundary_candidate_s20236_c00,matlab_boundary_56,SAFE,0.806,0.215671536475509
matlab_boundary_candidate_s20269_c06,matlab_boundary_57,SAFE,0.805842949746508,0.215866406892647
matlab_boundary_candidate_s20234_c11,matlab_boundary_58,SAFE,0.805767248449596,0.215960351814381
matlab_boundary_candidate_s20206_c05,matlab_boundary_59,SAFE,0.800643359302737,0.222339675380644
matlab_boundary_candidate_s20273_c08,matlab_boundary_60,SAFE,0.797243959208492,0.226594550156121
matlab_boundary_candidate_s20280_c06,matlab_boundary_61,SAFE,0.792037109882181,0.23314703235357
matlab_boundary_candidate_s20250_c06,matlab_boundary_62,SAFE,0.789020989861711,0.23696235537008
matlab_boundary_candidate_s20220_c08,matlab_boundary_63,SAFE,0.786239790735291,0.240493455808176
matlab_boundary_candidate_s20274_c09,matlab_boundary_64,SAFE,0.782661409811928,0.245055103319456
matlab_boundary_candidate_s20290_c04,matlab_boundary_65,SAFE,0.781854229500745,0.246086963100873
matlab_boundary_candidate_s20241_c04,matlab_boundary_66,SAFE,0.78029340125734,0.248085274569099
matlab_boundary_candidate_s20247_c09,matlab_boundary_67,SAFE,0.775020243111262,0.254866129826351
matlab_boundary_candidate_s20243_c08,matlab_boundary_68,SAFE,0.77414555710687,0.255995364795541
matlab_boundary_candidate_s20238_c03,matlab_boundary_69,SAFE,0.771160651921675,0.259858558873256
matlab_boundary_candidate_s20267_c04,matlab_boundary_70,SAFE,0.771007466335128,0.260057221503144
matlab_boundary_candidate_s20272_c06,matlab_boundary_71,SAFE,0.770081557602851,0.261258850778683
matlab_boundary_candidate_s20225_c08,matlab_boundary_72,SAFE,0.763706452667614,0.269571787905718
matlab_boundary_candidate_s20231_c02,matlab_boundary_73,SAFE,0.761278127324893,0.272756511773768
matlab_boundary_candidate_s20267_c11,matlab_boundary_74,SAFE,0.760939488670056,0.273201439827241
matlab_boundary_candidate_s20218_c03,matlab_boundary_75,SAFE,0.760780911368059,0.273409858275948
matlab_boundary_candidate_s20261_c07,matlab_boundary_76,SAFE,0.758197634299238,0.276811196058769
matlab_boundary_candidate_s20275_c09,matlab_boundary_77,SAFE,0.753139536858615,0.283504760436467
matlab_boundary_candidate_s20285_c06,matlab_boundary_78,SAFE,0.753106398406667,0.283548761819213
matlab_boundary_candidate_s20255_c06,matlab_boundary_79,SAFE,0.74456331860489,0.294957381979005
matlab_boundary_candidate_s20273_c03,matlab_boundary_80,SAFE,0.744,0.295714244149045
matlab_boundary_candidate_s20236_c01,matlab_boundary_81,SAFE,0.74207928709831,0.298299185595803
matlab_boundary_candidate_s20207_c04,matlab_boundary_82,SAFE,0.740497835503593,0.300432568298687
matlab_boundary_candidate_s20219_c09,matlab_boundary_83,SAFE,0.740062537653354,0.301020586012349
matlab_boundary_candidate_s20275_c11,matlab_boundary_84,SAFE,0.725448979709711,0.32096453344543
matlab_boundary_candidate_s20256_c11,matlab_boundary_85,SAFE,0.724854684608515,0.321784079239984
matlab_boundary_candidate_s20261_c02,matlab_boundary_86,SAFE,0.723,0.324346056823372
matlab_boundary_candidate_s20212_c11,matlab_boundary_87,SAFE,0.72212758473409,0.325553445542692
matlab_boundary_candidate_s20289_c00,matlab_boundary_88,SAFE,0.721305955697507,0.326691882612786
matlab_boundary_candidate_s20230_c00,matlab_boundary_89,SAFE,0.718,0.331285709933913
matlab_boundary_candidate_s20272_c05,matlab_boundary_90,SAFE,0.717801827814049,0.331561753860547
matlab_boundary_candidate_s20244_c07,matlab_boundary_91,SAFE,0.715989608292412,0.334089625684898
matlab_boundary_candidate_s20283_c04,matlab_boundary_92,SAFE,0.714564101924966,0.336082569856217
matlab_boundary_candidate_s20233_c00,matlab_boundary_93,SAFE,0.710831005939182,0.341320562466773
matlab_boundary_candidate_s20237_c01,matlab_boundary_94,SAFE,0.710692515683729,0.341515410112675
matlab_boundary_candidate_s20234_c07,matlab_boundary_95,SAFE,0.704411244908145,0.350392938676965
matlab_boundary_candidate_s20244_c01,matlab_boundary_96,SAFE,0.704114865941092,0.350813774285399
matlab_boundary_candidate_s20264_c10,matlab_boundary_97,SAFE,0.701767895248259,0.354152563177138
matlab_boundary_candidate_s20260_c08,matlab_boundary_98,SAFE,0.701,0.355247391947547
matlab_boundary_candidate_s20288_c09,matlab_boundary_99,SAFE,0.698322133144171,0.359074773879661
matlab_boundary_candidate_s20213_c08,matlab_boundary_100,SAFE,0.69669055851692,0.361413928757539
matlab_boundary_candidate_s20278_c09,matlab_boundary_101,SAFE,0.695325113726966,0.363375753261557
matlab_boundary_candidate_s20212_c06,matlab_boundary_102,SAFE,0.692389335005275,0.367606858737365
matlab_boundary_candidate_s20237_c04,matlab_boundary_103,SAFE,0.687909259305518,0.374098340291421
matlab_boundary_candidate_s20290_c01,matlab_boundary_104,SAFE,0.682342406368209,0.38222368500622
matlab_boundary_candidate_s20242_c10,matlab_boundary_105,SAFE,0.679491903557298,0.386409960756558
matlab_boundary_candidate_s20258_c05,matlab_boundary_106,SAFE,0.679074563067082,0.387024344393423
matlab_boundary_candidate_s20220_c02,matlab_boundary_107,SAFE,0.670881595744813,0.399162616977948
matlab_boundary_candidate_s20245_c08,matlab_boundary_108,SAFE,0.668,0.403467105445491
matlab_boundary_candidate_s20279_c10,matlab_boundary_109,SAFE,0.666484796080401,0.405737951205856
matlab_boundary_candidate_s20292_c01,matlab_boundary_110,SAFE,0.6635909916528,0.41008929572363
matlab_boundary_candidate_s20209_c09,matlab_boundary_111,SAFE,0.658608090011857,0.417626625465366
matlab_boundary_candidate_s20227_c02,matlab_boundary_112,SAFE,0.65633700157439,0.421080900035794
matlab_boundary_candidate_s20288_c02,matlab_boundary_113,SAFE,0.654884710042581,0.423296074041545
matlab_boundary_candidate_s20246_c09,matlab_boundary_114,SAFE,0.646964431177077,0.435463960989207
matlab_boundary_candidate_s20229_c04,matlab_boundary_115,SAFE,0.646868594807827,0.43561210432378
matlab_boundary_candidate_s20296_c04,matlab_boundary_116,SAFE,0.646633478646345,0.435975638590785
matlab_boundary_candidate_s20254_c10,matlab_boundary_117,SAFE,0.643986566710228,0.440077412240947
matlab_boundary_candidate_s20242_c01,matlab_boundary_118,SAFE,0.642919758849756,0.441735354367193
matlab_boundary_candidate_s20266_c05,matlab_boundary_119,SAFE,0.640153136070924,0.446047856139325
matlab_boundary_candidate_s20222_c02,matlab_boundary_120,SAFE,0.638060469263841,0.449322220718222
matlab_boundary_candidate_s20240_c07,matlab_boundary_121,SAFE,0.637060676602205,0.45089037425369
matlab_boundary_candidate_s20274_c04,matlab_boundary_122,SAFE,0.632203570931549,0.458543830795899
matlab_boundary_candidate_s20256_c10,matlab_boundary_123,SAFE,0.628814057679402,0.463919681756668
matlab_boundary_candidate_s20249_c05,matlab_boundary_124,SAFE,0.62854473685652,0.464348073124623
matlab_boundary_candidate_s20219_c08,matlab_boundary_125,SAFE,0.624306001844862,0.471114643241506
matlab_boundary_candidate_s20263_c08,matlab_boundary_126,SAFE,0.623243956967611,0.4728172526261
matlab_boundary_candidate_s20216_c10,matlab_boundary_127,SAFE,0.619413436900064,0.47898231826525
matlab_boundary_candidate_s20224_c10,matlab_boundary_128,SAFE,0.619224662016596,0.479287128661594
matlab_boundary_candidate_s20268_c05,matlab_boundary_129,SAFE,0.614087042133715,0.487618598449578
matlab_boundary_candidate_s20294_c07,matlab_boundary_130,SAFE,0.61108577139041,0.492517950955002
matlab_boundary_candidate_s20221_c09,matlab_boundary_131,SAFE,0.605962636294311,0.500936951093663
matlab_boundary_candidate_s20261_c08,matlab_boundary_132,SAFE,0.605641754100429,0.501466632570438
matlab_boundary_candidate_s20209_c00,matlab_boundary_133,SAFE,0.602,0.507497833673316
matlab_boundary_candidate_s20252_c05,matlab_boundary_134,SAFE,0.601406595343001,0.508484041838355
matlab_boundary_candidate_s20228_c11,matlab_boundary_135,SAFE,0.601,0.509160344446929
matlab_boundary_candidate_s20231_c03,matlab_boundary_136,SAFE,0.6,0.510825623765991
matlab_boundary_candidate_s20298_c04,matlab_boundary_137,SAFE,0.599902350275941,0.510988386551233
matlab_boundary_candidate_s20232_c00,matlab_boundary_138,SAFE,0.599868096684675,0.51104548679297
matlab_boundary_candidate_s20230_c11,matlab_boundary_139,SAFE,0.59904456808606,0.512419279484188
matlab_boundary_candidate_s20291_c01,matlab_boundary_140,SAFE,0.597919412589361,0.514299295668912
matlab_boundary_candidate_s20249_c10,matlab_boundary_141,SAFE,0.597351028253922,0.51525035136118
matlab_boundary_candidate_s20294_c04,matlab_boundary_142,SAFE,0.597055404268898,0.515745365425087
