target_id,k,c,m,time_s,matlab_x,matlab_v,matlab_a,force
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.248,3.18185475697331e-05,0.00122726867998581,-0.521228188266139,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.25,3.32223587150715e-05,0.000175211841146761,-0.525321555121279,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.252,3.25358705424096e-05,-0.000852274855433004,-0.496970739030371,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.254,2.98715280855296e-05,-0.00179282765371739,-0.439009294108738,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.256,2.54596343351961e-05,-0.00259152433669129,-0.355996595841239,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.258,1.9630227256063e-05,-0.00320401186841113,-0.253879463213942,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.26,1.27894320890135e-05,-0.00359887896586776,-0.139579823020537,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.262,5.39192885590366e-06,-0.0037591530580146,-0.0205362592322861,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.264,-2.08864120135565e-06,-0.00368285898829438,0.0957708090899463,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.266,-9.18944103342015e-06,-0.00338263662328142,0.202280570315672,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.268,-1.54865387361809e-05,-0.00288447250155385,0.292771954529075,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.27,-2.06196717879594e-05,-0.00222565329008246,0.362218009625849,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.272,-2.43122637016979e-05,-0.001452093052743,0.407054934754543,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.274,-2.63856215939435e-05,-0.000615219738546633,0.425352093079198,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.276,-2.67666370377749e-05,0.000231372824391941,0.416875875028954,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.278,-2.54887348734198e-05,0.00103529365251139,0.3830470507758,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.28,-2.26862384710376e-05,0.00174853617948287,0.326797813105947,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.282,-1.8582719159806e-05,0.00233028330255017,0.252340672435914,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.284,-1.34742484309492e-05,0.00274917604544361,0.164866378121781,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.286,-7.70875413371235e-06,0.00298492433838692,0.0701918280173903,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.288,-1.66288112640395e-06,0.00302918295669691,-0.0256187003468867,0
