time_s,contact_force_n,target_x_m,uav_x_m,pitch_rad
0.685,0.16362754801737284,0.00010442806845781054,-0.2989289440628589,0.011406562756786687
0.686,0.1587976377846641,0.00010124517881130463,-0.2989438479534359,0.01127735614404415
0.687,0.15390927598476434,9.80409408822529e-05,-0.2989587470840455,0.01114852928501258
0.6880000000000001,0.1489607323252009,9.481735848205585e-05,-0.29897363945903177,0.01102008899895787
0.6890000000000001,0.14395081357696382,9.157640090880364e-05,-0.29898852303886975,0.010892041903077455
0.6900000000000001,0.13887887844870522,8.831999871100432e-05,-0.2990033957393058,0.010764394411760423
0.6910000000000001,0.13374484690511676,8.505004002134876e-05,-0.2990182554308674,0.01063715273750414
0.6920000000000001,0.12854920398742578,8.176836746925406e-05,-0.29903309993874877,0.010510322893448335
0.6930000000000001,0.12329299823066947,7.847677567522678e-05,-0.2990479270430748,0.010383910697472678
0.6940000000000001,0.11797783482905781,7.517700932452152e-05,-0.2990627344795426,0.010257921777789763
0.6950000000000001,0.1126058637490562,7.187076181218944e-05,-0.2990775199404352,0.010132361579952382
0.6960000000000001,0.10717976302162865,6.855967444645924e-05,-0.2990922810760004,0.010007235375182036
0.6970000000000001,0.10170271749965337,6.524533619251381e-05,-0.2991070154961829,0.00988254826991495
0.6980000000000001,0.09617839337950355,6.192928393415799e-05,-0.29912172077269583,0.009758305216452446
0.6990000000000001,0.0906109088470663,5.861300322664817e-05,-0.2991363944414144,0.009634511024594408
0.7000000000000001,0.08500480120446038,5.529792951010781e-05,-0.29915103400507176,0.009511170374127884
0.7010000000000001,0.07936499088379717,5.198544974950651e-05,-0.29916563693623616,0.00938828782803757
0.7020000000000001,0.07369674274919859,4.8676904464156856e-05,-0.2991802006805437,0.009265867846300953
0.7030000000000001,0.06800562512830131,4.537359010709923e-05,-0.299194722660162,0.009143914800128505
0.704,0.06229746699656024,4.2076761752614656e-05,-0.29920920027745695,0.009022432986508061
0.705,0.056578313766193614,3.878763604843279e-05,-0.29922363091883364,0.00890142664291292
0.706,0.05085438212181313,3.550739438799318e-05,-0.2992380119587225,0.0087808999620347
0.707,0.04513201434243959,3.223718625736979e-05,-0.29925234076367957,0.008660857106404875
0.708,0.03941763254233299,2.8978132711176374e-05,-0.2992666146965712,0.008541302222772927
0.709,0.033717693257613715,2.5731329931924017e-05,-0.29928083112081183,0.008422239456114344
0.71,0.028038642783948728,2.2497852827885316e-05,-0.29929498740462507,0.008303672963147829
0.711,0.02238687365680396,1.9278758625520737e-05,-0.29930908092529757,0.008185606925248452
0.712,0.016768682638715275,1.6075090413914417e-05,-0.2993231090733973,0.008068045560651445
0.713,0.011190230566117928,1.2887880600428132e-05,-0.2993370692569274,0.007950993135850275
0.714,0.005657504365560707,9.718154238886168e-06,-0.299350958905389,0.007834453976102223
0.715,0.0001762815345715315,6.566932194021964e-06,-0.29936477547372814,0.007718432474964653
0.716,0.0,3.4359388300746258e-06,-0.29937851701133755,0.007602935508652265
0.717,0.0,3.2983249836491084e-07,-0.2993921839652152,0.007487980004862197
0.718,0.0,-2.745969150375824e-06,-0.2994057774629424,0.007373585244255773
0.719,0.0,-5.786157641599429e-06,-0.2994192986266058,0.007259769844275826
0.72,0.0,-8.785542276447809e-06,-0.299432748572615,0.007146551770012724
0.721,0.0,-1.17390584272764e-05,-0.29944612841152557,0.0070339483480441325
0.722,0.0,-1.4641775520692213e-05,-0.29945943924786966,0.0069219762800360515
0.723,0.0,-1.7488904696655324e-05,-0.2994726821799915,0.006810651656108639
0.724,0.0,-2.0275806132897443e-05,-0.2994858582998898,0.006699989967970373
0.725,0.0,-2.299799602462859e-05,-0.2994989686930653,0.006590006121823935
0.726,0.0,-2.565115321023138e-05,-0.29951201443837483,0.006480714451047298
0.727,0.0,-2.82311254343807e-05,-0.29952499660789006,0.006372128728653347
0.728,0.0,-3.073393524077302e-05,-0.2995379162667627,0.00626426217953136
0.729,0.0,-3.31557854874029e-05,-0.2995507744730942,0.0061571274924736566
0.73,0.0,-3.549306447808308e-05,-0.29956357227781144,0.006050736831990619
0.731,0.0,-3.774235070466698e-05,-0.29957631072454705,0.0059451018499173044
0.732,0.0,-3.990041719519795e-05,-0.299588990849525,0.0058402336968148205
0.733,0.0,-4.1964235463975486e-05,-0.29960161368145105,0.005736143033169538
0.734,0.0,-4.393097906029496e-05,-0.299614180241408,0.005632840040393258
0.735,0.0,-4.579802671338146e-05,-0.2996266915427557,0.005530334431627342
0.736,0.0,-4.756296507179953e-05,-0.2996391485910354,0.00542863546235382
0.737,0.0,-4.9223591036377507e-05,-0.29965155238387914,0.005327751940816411
0.738,0.0,-5.0777913686435835e-05,-0.29966390391092274,0.005227692238254399
0.739,0.0,-5.2224155799852884e-05,-0.2996762041537239,0.005128464298952206
0.74,0.0,-5.35607549682371e-05,-0.299688454085684,0.005030075650107564
0.741,0.0,-5.478636430920035e-05,-0.2997006546719739,0.00493253341152101
0.742,0.0,-5.589985277844212e-05,-0.2997128068694641,0.004835844305109543
0.743,0.0,-5.690030508505747e-05,-0.29972491162665876,0.004740014664247118
0.744,0.0,-5.778702121417099e-05,-0.2997369698836332,0.004645050442934709
0.745,0.0,-5.8559515561674806e-05,-0.29974898257197546,0.0045509572248025685
0.746,0.0,-5.921751568650831e-05,-0.29976095061473135,0.004457740231947312
0.747,0.0,-5.976096068656094e-05,-0.2997728749263531,0.004365404333606431
0.748,0.0,-6.018999920490517e-05,-0.2997847564126513,0.004273954054672755
0.749,0.0,-6.0504987073674575e-05,-0.2997965959707507,0.0041833935840514015
0.75,0.0,-6.070648460348968e-05,-0.2998083944890487,0.004093726782861685
0.751,0.0,-6.079525352690245e-05,-0.2998201528471775,0.004004957192486432
0.752,0.0,-6.077225360487685e-05,-0.29983187191596905,0.00391708804247113
0.753,0.0,-6.06386389058478e-05,-0.29984355255742345,0.0038301222582752636
0.754,0.0,-6.0395753767403156e-05,-0.2998551956246801,0.003744062468878232
0.755,0.0,-6.004512845111222e-05,-0.2998668019619916,0.0036589110142421096
0.756,0.0,-5.958847450147924e-05,-0.299878372404701,0.0035746699526335774
0.757,0.0,-5.9027679820430834e-05,-0.29988990777922125,0.003491341067807265
0.758,0.0,-5.836480346915153e-05,-0.2999014089030177,0.003408925876052713
0.759,0.0,-5.760207020946136e-05,-0.29991287658459304,0.00332742563310717
0.76,0.0,-5.6741864797283254e-05,-0.2999243116234751,0.00324684134093636
0.761,0.0,-5.5786726041075145e-05,-0.2999357148102067,0.0031671737543853755
0.762,0.0,-5.473934063840245e-05,-0.29994708692633826,0.003088423387701775
0.763,0.0,-5.360253680409999e-05,-0.2999584287444227,0.003010590520932973
0.764,0.0,-5.2379277703718786e-05,-0.2999697410280125,0.002933675206199957
0.765,0.0,-5.1072654706172084e-05,-0.29998102453165926,0.002857677273849347
0.766,0.0,-4.968588046968618e-05,-0.29999228000091516,0.0027825963384857794
0.767,0.0,-4.822228187532539e-05,-0.3000035081723368,0.0027084318048865813
0.768,0.0,-4.6685292822496405e-05,-0.3000147097734909,0.0026351828738006575
0.769,0.0,-4.5078446900945975e-05,-0.300025885522962,0.0025628485476334923
0.77,0.0,-4.3405369953846246e-05,-0.30003703613036237,0.002491427636020148
0.771,0.0,-4.166977254661601e-05,-0.3000481622963435,0.0024209187612880996
0.772,0.0,-3.98754423561519e-05,-0.30005926471260963,0.002351320363811737
0.773,0.0,-3.802623649514298e-05,-0.3000703440619329,0.0022826307072603197
0.774,0.0,-3.6126073786114445e-05,-0.3000814010181705,0.0022148478837411703
0.775,0.0,-3.417892699979217e-05,-0.3000924362462832,0.002147969818839834
0.776,0.0,-3.218881507229967e-05,-0.3001034504023557,0.002081994276558936
0.777,0.0,-3.0159795315593338e-05,-0.3001144441336187,0.0020169188641574274
0.778,0.0,-2.8095955635410748e-05,-0.300125418078472,0.0019527410368918874
0.779,0.0,-2.6001406770851097e-05,-0.3001363728665097,0.001889458102661536
0.78,0.0,-2.3880274569526906e-05,-0.3001473091185465,0.001827067226558571
0.781,0.0,-2.173669231202256e-05,-0.3001582274466454,0.001765565435325431
0.782,0.0,-1.9574793099168593e-05,-0.3001691284541471,0.0017049496217205612
0.783,0.0,-1.7398702315391724e-05,-0.30018001273570016,0.0016452165487942337
0.784,0.0,-1.5212530181129892e-05,-0.3001908808772929,0.0015863628540759487
0.785,0.0,-1.3020364407009863e-05,-0.30020173345628637,0.0015283850536749288
0.786,0.0,-1.082626296217304e-05,-0.30021257104144844,0.0014712795462951869
0.787,0.0,-8.634246968803676e-06,-0.30022339419298916,0.0014150426171666312
0.788,0.0,-6.4482937345635345e-06,-0.30023420346259716,0.0013596704418936526
0.789,0.0,-4.272329934269088e-06,-0.30024499939347726,0.001305159090222611
0.79,0.0,-2.1102249517623416e-06,-0.3002557825203889,0.0012515045297296166
0.791,0.0,3.421560747481067e-08,-0.3002665533696858,0.0011987026294299923
0.792,0.0,2.1572562228291443e-06,-0.30027731245935624,0.0011467491633107662
0.793,0.0,4.255237574484781e-06,-0.3002880602990649,0.0010956398137875387
0.794,0.0,6.324582459513332e-06,-0.30029879739019494,0.001045370175087036
0.795,0.0,8.36180149932347e-06,-0.30030952422589124,0.0009959357565566488
0.796,0.0,1.0363498630136017e-05,-0.30032024129110463,0.0009473319859022375
0.797,0.0,1.2326376368629285e-05,-0.3003309490626365,0.0008995542123554587
0.798,0.0,1.4247240845387687e-05,-0.3003416480091847,0.0008525977097718529
0.799,0.0,1.6123006599283384e-05,-0.30035233859138966,0.0008064576796609157
0.8,0.0,1.7950701126425183e-05,-0.3003630212618816,0.0007611292541493578
0.801,0.0,1.972746917781986e-05,-0.3003736964653282,0.0007166074988787295
0.802,0.0,2.1450576800407665e-05,-0.3003843646384833,0.0006728874158385848
0.803,0.0,2.3117415116655022e-05,-0.3003950262102355,0.0006299639461363279
0.804,0.0,2.4725503838412046e-05,-0.3004056816016582,0.0005878319727048759
0.805,0.0,2.6272494511270107e-05,-0.30041633122605954,0.0005464863229492477
0.806,0.0,2.7756173486183488e-05,-0.3004269754890333,0.0005059217713331806
0.807,0.0,2.9174464615648962e-05,-0.3004376147885101,0.0004661330419068455
0.808,0.0,3.052543167226632e-05,-0.30044824951480925,0.0004271148107767354
0.809,0.0,3.180728048803102e-05,-0.3004588800506909,0.00038886170851876216
0.81,0.0,3.30183608132357e-05,-0.30046950677140877,0.00035136832253559775
0.811,0.0,3.41571678943802e-05,-0.30048013004476337,0.00031462919935927315
0.812,0.0,3.52223437710078e-05,-0.3004907502311553,0.0002786388469000324
0.8130000000000001,0.0,3.621267829189926e-05,-0.30050136768363933,0.0002433917366424256
0.8140000000000001,0.0,3.7127109851563595e-05,-0.3005119827479785,0.00020888230578960674
0.8150000000000001,0.0,3.796472584846528e-05,-0.30052259576269896,0.00017510495935679036
0.8160000000000001,0.0,3.8724762866921045e-05,-0.30053320705914455,0.00014205407221480347
0.8170000000000001,0.0,3.9406606585083915e-05,-0.30054381696153226,0.00010972399108465467
0.8180000000000001,0.0,4.0009791411907846e-05,-0.30055442578700753,7.810903648403038e-05
0.8190000000000001,0.0,4.053399985645177e-05,-0.30056503384570005,4.720350462660973e-05
0.8200000000000001,0.0,4.097906163333668e-05,-0.30057564144077986,1.7001669275079213e-05
0.8210000000000001,0.0,4.134495250861263e-05,-0.3005862488685133,-1.2502216451288269e-05
0.8220000000000001,0.0,4.163179289072366e-05,-0.3005968564183197,-4.131391831363752e-05
0.8230000000000001,0.0,4.183984617167694e-05,-0.3006074643728276,-6.943921923428062e-05
0.8240000000000001,0.0,4.19695168239272e-05,-0.3006180730079318,-9.68839176203665e-05
0.8250000000000001,0.0,4.202134825887825e-05,-0.30062868259285025,-0.00012365382572965966
0.8260000000000001,0.0,4.1996020453279474e-05,-0.3006392933901808,-0.0001497547680776284
0.8270000000000001,0.0,4.1894347350156026e-05,-0.3006499056559587,-0.00017519257988505782
0.8280000000000001,0.0,4.171727404125662e-05,-0.3006605196397137,-0.0001999731055654136
0.8290000000000001,0.0,4.1465873738331906e-05,-0.30067113558452735,-0.00022410219725119636
0.8300000000000001,0.0,4.114134454086867e-05,-0.3006817537270906,-0.0002475857133585384
0.8310000000000001,0.0,4.074500600820059e-05,-0.3006923742977612,-0.00027042951718930585
0.8320000000000001,0.0,4.027829554419417e-05,-0.3007029975206211,-0.000292639475569983
0.833,0.0,3.9742764602968925e-05,-0.30071362361353426,-0.000314221457526626
0.834,0.0,3.9140074724352826e-05,-0.30072425278820414,-0.00033518133299518415
0.835,0.0,3.847199340799833e-05,-0.3007348852502313,-0.00035552497156650164
0.836,0.0,3.7740389835289546e-05,-0.3007455211991709,-0.0003752582412653189
0.837,0.0,3.694723044835795e-05,-0.3007561608285906,-0.00039438700736260966
0.838,0.0,3.609457439569198e-05,-0.3007668043261276,-0.00041291713122059527
0.839,0.0,3.518456885397469e-05,-0.3007774518735468,-0.0004308544691697925
0.84,0.0,3.4219444235913726e-05,-0.3007881036467977,-0.0004482048714174607
0.841,0.0,3.32015092939384e-05,-0.30079875981607207,-0.00046497418098682286
0.842,0.0,3.213314612973055e-05,-0.3008094205458613,-0.0004811682326864493
0.843,0.0,3.101680511962836e-05,-0.3008200859950136,-0.0004967928521091991
0.844,0.0,2.985499976599583e-05,-0.3008307563167911,-0.0005118538546601261
0.845,0.0,2.865030148468526e-05,-0.3008414316589272,-0.0005263570446127676
0.846,0.0,2.740533433873586e-05,-0.30085211216368307,-0.0005403082141932405
0.847,0.0,2.612276972844876e-05,-0.30086279796790494,-0.0005537131426915819
0.848,0.0,2.4805321047957344e-05,-0.30087348920308044,-0.0005665775955997805
0.849,0.0,2.345573831837228e-05,-0.30088418599539546,-0.0005789073237759522
0.85,0.0,2.207680280752301e-05,-0.30089488846579043,-0.0005907080626341258
0.851,0.0,2.0671321646242256e-05,-0.30090559673001666,-0.0006019855313591104
0.852,0.0,1.9242122451047342e-05,-0.30091631089869236,-0.0006127454321459301
0.853,0.0,1.7792047962962552e-05,-0.3009270310773587,-0.0006229934494633115
0.854,0.0,1.6323950712100187e-05,-0.30093775736653555,-0.0006327352493407306
0.855,0.0,1.4840687717475442e-05,-0.30094848986177714,-0.0006419764786785216
0.856,0.0,1.3345115231371605e-05,-0.30095922865372726,-0.000650722764580569
0.857,0.0,1.184008353739814e-05,-0.3009699738281748,-0.0006589797137091044
0.858,0.0,1.0328431811195331e-05,-0.3009807254661085,-0.0006667529116611445
0.859,0.0,8.812983052535789e-06,-0.3009914836437718,-0.0006740479223661101
0.86,0.0,7.296539097355841e-06,-0.30100224843271767,-0.0006808702875041758
0.861,0.0,5.7818757180191555e-06,-0.3010130198998625,-0.0006872255259449068
0.862,0.0,4.271737819871366e-06,-0.3010237981075408,-0.0006931191332057504
0.863,0.0,2.7688347418887004e-06,-0.30103458311355874,-0.0006985565809299512
0.864,0.0,1.275835668956081e-06,-0.301045374971248,-0.0007035433163834734
0.865,0.0,-2.0463483696839675e-07,-0.30105617372951915,-0.000708084761970515
0.866,0.0,-1.6700011798347614e-06,-0.30106697943291494,-0.0007121863147672091
0.867,0.0,-3.1177409399592616e-06,-0.3010777921216632,-0.000715853346073118
0.868,0.0,-4.5453889455983565e-06,-0.3010886118317294,-0.0007190912009801199
0.869,0.0,-5.950541199594305e-06,-0.3010994385948695,-0.0007219051979583157
0.87,0.0,-7.330858655372533e-06,-0.3011102724386816,-0.0007243005585217815
0.871,0.0,-8.684070836902638e-06,-0.30112111338665726,-0.0007262820567318683
0.872,0.0,-1.0007979297573114e-05,-0.30113196145822774,-0.0007278536664285347
0.873,0.0,-1.1300460913273914e-05,-0.30114281666880305,-0.0007290185123848982
0.874,0.0,-1.2559471005330215e-05,-0.3011536790298028,-0.0007297788971156499
0.875,0.0,-1.3783046289284394e-05,-0.30116454854867847,-0.0007301363272468104
0.876,0.0,-1.4969307645880734e-05,-0.3011754252289285,-0.0007300915394528456
0.877,0.0,-1.611646271096792e-05,-0.3011863090701054,-0.0007296445259670797
0.878,0.0,-1.7222808281397338e-05,-0.30119720006781586,-0.0007287945596712537
0.879,0.0,-1.828673253435991e-05,-0.3012080982137134,-0.0007275402187699941
0.88,0.0,-1.9306717057969877e-05,-0.30121900349548475,-0.0007258794110558735
0.881,0.0,-2.028133869127003e-05,-0.301229915896829,-0.0007238093977706621
0.882,0.0,-2.1209271172198686e-05,-0.3012408353974311,-0.0007213268170682851
0.883,0.0,-2.2089286592423416e-05,-0.3012517619729287,-0.0007184277070849231
0.884,0.0,-2.29202566583098e-05,-0.3012626955948735,-0.000715107528621608
0.885,0.0,-2.3701153757654218e-05,-0.30127363623068665,-0.0007113611874445963
0.886,0.0,-2.4431051832167797e-05,-0.3012845838436088,-0.000707183056208711
0.887,0.0,-2.5109127056052917e-05,-0.30129553839264495,-0.0007025669960087787
0.888,0.0,-2.5734658321364074e-05,-0.30130649983250435,-0.0006975063775642034
0.889,0.0,-2.6307027531190334e-05,-0.30131746811353544,-0.0006919941020416465
0.89,0.0,-2.6825719702036846e-05,-0.3013284431816563,-0.0006860226215207099
0.891,0.0,-2.729032287711721e-05,-0.3013394249782806,-0.0006795839591074384
0.892,0.0,-2.7700527852596267e-05,-0.30135041344023944,-0.000672669728700395
0.893,0.0,-2.8056127719143848e-05,-0.3013614084996991,-0.0006652711544139822
0.894,0.0,-2.8357017221473288e-05,-0.301372410084075,-0.0006573790896636147
0.895,0.0,-2.860319193884398e-05,-0.3013834181159421,-0.0006489840359172812
0.896,0.0,-2.879474728980407e-05,-0.3013944325129417,-0.0006400761611179615
0.897,0.0,-2.8931877364737415e-05,-0.30140545318768497,-0.0006306453177812929
0.898,0.0,-2.9014873590057525e-05,-0.3014164800476537,-0.0006206810607728227
0.899,0.0,-2.904412322816001e-05,-0.30142751299509757,-0.0006101726647691072
0.9,0.0,-2.9020107717503747e-05,-0.3014385519269292,-0.0005991091414068567
0.901,0.0,-2.894340085743906e-05,-0.3014495967346164,-0.0005874792561242607
0.902,0.0,-2.8814666842638433e-05,-0.30146064730407196,-0.000575271544698564
0.903,0.0,-2.8634658152211272e-05,-0.3014717035155412,-0.0005624743294838983
0.904,0.0,-2.8404213298798713e-05,-0.30148276524348755,-0.0005490757353533191
0.905,0.0,-2.812425444314717e-05,-0.3014938323564761,-0.0005350637053489235
0.906,0.0,-2.779578487984996e-05,-0.30150490471705527,-0.0005204260160438807
0.907,0.0,-2.74198864001247e-05,-0.30151598218163717,-0.0005051502926201322
0.908,0.0,-2.699771653766005e-05,-0.3015270646003761,-0.0004892240236654696
0.909,0.0,-2.653050570371867e-05,-0.3015381518170458,-0.00047263457569363284
0.91,0.0,-2.6019554217823628e-05,-0.3015492436689158,-0.0004553692073910249
0.911,0.0,-2.5466229240482997e-05,-0.3015603399866262,-0.00043741508359356694
0.912,0.0,-2.4871961614521853e-05,-0.30157144059406205,-0.00041875928899717953
0.913,0.0,-2.4238242621692198e-05,-0.3015825453082266,-0.0003993888416053063
0.914,0.0,-2.356662066131947e-05,-0.30159365393911397,-0.0003792907059168535
0.915,0.0,-2.2858697857819285e-05,-0.30160476628958144,-0.00035845180585785584
0.916,0.0,-2.211612660397976e-05,-0.30161588215522106,-0.0003368590374601371
0.917,0.0,-2.134060604695335e-05,-0.30162700132423126,-0.00031449928129017175
0.918,0.0,-2.0533878523937488e-05,-0.30163812357728814,-0.00029135941463131055
0.919,0.0,-1.969772595454569e-05,-0.3016492486874168,-0.0002674263234224817
0.92,0.0,-1.883396619688005e-05,-0.3016603764198629,-0.00024268691395642458
0.921,0.0,-1.7944449374312558e-05,-0.3016715065319638,-0.000217128124340472
0.922,0.0,-1.703105417996633e-05,-0.30168263877302093,-0.0001907369357228437
0.923,0.0,-1.6095684165858957e-05,-0.30169377288417193,-0.00016350038328736917
0.924,0.0,-1.51402640236289e-05,-0.3017049085982635,-0.00013540556701950934
0.925,0.0,-1.4166735863712337e-05,-0.3017160456397249,-0.00010643966224650429
0.926,0.0,-1.3177055499772332e-05,-0.30172718372444207,-7.658992995442558e-05
0.927,0.0,-1.2173188745104998e-05,-0.30173832255963295,-4.5843726884869964e-05
0.928,0.0,-1.1157107727658494e-05,-0.3017494618437232,-1.4188515413986707e-05
0.929,0.0,-1.0130787230200808e-05,-0.30176060126622334,1.838812678351209e-05
0.93,0.0,-9.096201062061273e-06,-0.30177174050760697,5.18984972827506e-05
0.931,0.0,-8.055318468749344e-06,-0.30178287923919006,8.635475966693216e-05
0.932,0.0,-7.0101005856222905e-06,-0.3017940171230117,0.00012176893449290082
0.933,0.0,-5.962496941631731e-06,-0.3018051538117161,0.00015815289046153665
0.934,0.0,-4.914442019027611e-06,-0.3018162889484362,0.0001955183357905394
0.935,0.0,-3.867851874737646e-06,-0.30182742216667907,0.00023387680978719454
0.936,0.0,-2.824620828970879e-06,-0.3018385530902123,0.0002732396746187518
0.937,0.0,-1.786618226416183e-06,-0.30184968133295276,0.00031361810727808793
0.9380000000000001,0.0,-7.556852752206793e-07,-0.301860806498857,0.0003550230917423564
0.9390000000000001,0.0,2.6636803126040024e-07,-0.30187192818181335,0.00039746541132237054
0.9400000000000001,0.0,1.277765905151521e-06,-0.3018830459655363,0.0004409556412004941
0.9410000000000001,0.0,2.2767696625988157e-06,-0.3018941594234624,0.00048550414115485483
0.9420000000000001,0.0,3.2616805257963736e-06,-0.3019052681186492,0.0005311210484677288
0.9430000000000001,0.0,4.230842324346536e-06,-0.3019163716036752,0.000577816271015975
0.9440000000000001,0.0,5.18264409202877e-06,-0.3019274694205429,0.0006255994805414353
0.9450000000000001,0.0,6.115522555281542e-06,-0.30193856110058387,0.0006744801060992502
0.9460000000000001,0.0,7.0279645099358615e-06,-0.3019496461643663,0.0007244673276820641
0.9470000000000001,0.0,7.918509082977453e-06,-0.30196072412160474,0.0007755700700181366
0.9480000000000001,0.0,8.785749876356268e-06,-0.30197179447107253,0.0008277969965413954
0.9490000000000001,0.0,9.628336990106843e-06,-0.30198285670051694,0.0008811565035315122
0.9500000000000001,0.0,1.0444978922290392e-05,-0.3019939102865766,0.0009356567144220911
0.9510000000000001,0.0,1.1234444343518917e-05,-0.3020049546947017,0.0009913054742751138
0.9520000000000001,0.0,1.1995563744072697e-05,-0.30201598937907725,0.0010481103444197905
0.9530000000000001,0.0,1.272723095187466e-05,-0.30202701378254854,0.0011060785972540111
0.9540000000000001,0.0,1.3428404519837956e-05,-0.30203802733654994,0.0011652172112066135
0.9550000000000001,0.0,1.4098108981356108e-05,-0.3020490294610362,0.001225532865858702
0.9560000000000001,0.0,1.4735435972957812e-05,-0.30206001956441697,0.0012870319372222997
0.9570000000000001,0.0,1.5339545223400495e-05,-0.30207099704349427,0.001349720493174622
0.9580000000000001,0.0,1.5909665408727565e-05,-0.30208196128340264,0.001413604289046288
0.9590000000000001,0.0,1.644509487306347e-05,-0.30209291165755275,0.001478688763361829
0.96,0.0,1.6945202215167843e-05,-0.30210384752757796,0.0015449790337308546
0.961,0.0,1.740942674101462e-05,-0.302114768243284,0.0016124798928882724
0.962,0.0,1.7837278782903723e-05,-0.30212567314260175,0.0016811958048819893
0.963,0.0,1.8228339885851308e-05,-0.3021365615515436,0.0017511309014065209
0.964,0.0,1.8582262862239228e-05,-0.30214743278416273,0.001822288978280986
0.965,0.0,1.8898771715934853e-05,-0.3021582861425155,0.0018946734920699713
0.966,0.0,1.9177661437318473e-05,-0.30216912091662773,0.0019682875568457696
0.967,0.0,1.9418797670876586e-05,-0.30217993638446405,0.0020431339410905205
0.968,0.0,1.9622116257235368e-05,-0.3021907318119004,0.0021192150647368177
0.969,0.0,1.978762265171897e-05,-0.3022015064527005,0.002196532996345339
0.97,0.0,1.991539122172172e-05,-0.302212259548495,0.0022750894504180923
0.971,0.0,2.0005564425381588e-05,-0.30222299032876493,0.0023548857848459015
0.972,0.0,2.0058351874234042e-05,-0.30223369801082806,0.0024359229984887458
0.973,0.0,2.0074029282710332e-05,-0.3022443817998291,0.002518201728887609
0.974,0.0,2.0052937307522152e-05,-0.3022550408887331,0.0026017222501065105
0.975,0.0,1.99954802801452e-05,-0.302265674458323,0.00268648447070339
0.976,0.0,1.9902124835777156e-05,-0.3022762816771999,0.0027724879318285676
0.977,0.0,1.977339844230086e-05,-0.30228686170178787,0.0028597318054494726
0.978,0.0,1.9609887832930687e-05,-0.3022974136763418,0.0029482148927004073
0.979,0.0,1.941223734635924e-05,-0.30230793673295886,0.003037935622356075
0.98,0.0,1.9181147178352152e-05,-0.3023184299915941,0.003128892049427655
0.981,0.0,1.891737154886106e-05,-0.302328892560079,0.0032210818538802007
0.982,0.0,1.8621716788838425e-05,-0.30233932353414456,0.003314502339470164
0.983,0.0,1.8295039351042624e-05,-0.3023497219974472,0.003409150432701866
0.984,0.0,1.7938243749217794e-05,-0.302360087021599,0.0035050226819017287
0.985,0.0,1.7552280430119854e-05,-0.30237041766620143,0.0036021152564091265
0.986,0.0,1.713814358293816e-05,-0.3023807129788827,0.0037004239458827046
0.987,0.0,1.669686889073113e-05,-0.302390971995339,0.0037999441597210437
0.988,0.0,1.6229531228554062e-05,-0.30240119373937946,0.0039006709265965345
0.989,0.0,1.5737242313007914e-05,-0.30241137722297473,0.004002598894101385
0.99,0.0,1.5221148307979523e-05,-0.3024215214463094,0.004105722328504662
0.991,0.0,1.4682427391376043e-05,-0.30243162539783813,0.004210035114619263
0.992,0.0,1.4122287287679834e-05,-0.30244168805434546,0.004315530755777787
0.993,0.0,1.3541962771164287e-05,-0.3024517083810096,0.004422202373916223
0.994,0.0,1.2942713144616449e-05,-0.3024616853314696,0.004530042709764435
0.995,0.0,1.2325819698408779e-05,-0.3024716178478967,0.004639044123142375
0.996,0.0,1.169258315474999e-05,-0.30248150486106906,0.004749198593361027
0.997,0.0,1.104432110192393e-05,-0.3024913452904503,0.00486049771972708
0.998,0.0,1.0382365423295874e-05,-0.3025011380442719,0.004972932722150281
0.999,0.0,9.708059725827566e-06,-0.30251088201961945,0.00508649444185252
1.0,0.0,9.022756772796067e-06,-0.30252057610252214,0.005201173342177649
1.0010000000000001,0.0,8.32781592535711e-06,-0.3025302191680464,0.005316959509501027
1.002,0.0,7.624600597531332e-06,-0.3025398100803931,0.005433842654237899
1.0030000000000001,0.0,6.914475729121715e-06,-0.30254934769299857,0.005551812111949557
1.004,0.0,6.19880528099301e-06,-0.30255883084863894,0.005670856844546413
1.0050000000000001,0.0,5.478949757059051e-06,-0.30256825837953866,0.005790965441586997
1.006,0.0,4.756263757231901e-06,-0.3025776291074823,0.005912126121671948
1.0070000000000001,0.0,4.032093565487973e-06,-0.3025869418439302,0.006034326733932108
1.008,0.0,3.3077747771008797e-06,-0.3025961953901376,0.006157554759609734
1.0090000000000001,0.0,2.584629968979029e-06,-0.3026053885372776,0.006281797313731975
1.01,0.0,1.863966416928182e-06,-0.3026145200665675,0.006407041146875683
1.0110000000000001,0.0,1.1470738635355846e-06,-0.302623588749399,0.006533272647022646
1.012,0.0,4.3522234024318244e-07,-0.3026325933474715,0.006660477841504357
1.0130000000000001,0.0,-2.703399529569154e-07,-0.3026415326129296,0.00678864239903544
1.014,0.0,-9.68388706910808e-07,-0.3026504052885035,0.006917751631834854
1.0150000000000001,0.0,-1.6577254986249835e-06,-0.3026592101076535,0.0070477904978339416
1.016,0.0,-2.3371797195204696e-06,-0.3026679457947174,0.007178743602970536
1.0170000000000001,0.0,-3.005610433769318e-06,-0.3026766110650618,0.007310595203568182
1.018,0.0,-3.6619081640196524e-06,-0.3026852046252367,0.0074433292087996445
1.0190000000000001,0.0,-4.304996601974774e-06,-0.30269372517313353,0.007576929183233841
1.02,0.0,-4.9338342414540665e-06,-0.30270217139814665,0.00771137834946532
1.0210000000000001,0.0,-5.5474159317284576e-06,-0.30271054198133784,0.00784665959082548
